Age,GamesPlayed,Wins,Losses,PointsScored,FG%,3P%,FT%,TotalRebounds,Assists,Turnovers,Steals,Blocks,PersonalFouls
25,5,3,2,8,57.1,0.0,0.0,13,0,3,3,0,1
24,3,3,0,8,18.8,16.7,0.0,19,8,6,3,1,4
33,4,1,3,8,30.0,0.0,33.3,12,3,1,1,5,4
23,7,2,5,8,80.0,0.0,0.0,2,1,1,2,0,1
26,7,5,2,8,30.0,33.3,0.0,3,2,1,0,0,1
24,10,9,1,7,75.0,100.0,0.0,2,1,1,1,0,0
24,7,5,2,7,20.0,50.0,100.0,7,0,1,3,1,7
21,3,0,3,7,75.0,0.0,25.0,6,0,4,0,2,1
28,4,1,3,6,22.2,33.3,0.0,7,1,1,1,0,5
22,6,1,5,6,66.7,0.0,100.0,1,0,0,0,0,0
25,2,0,2,6,40.0,0.0,100.0,3,1,1,0,0,1
25,7,6,1,6,37.5,0.0,0.0,2,4,0,0,0,0
26,5,4,1,6,60.0,0.0,0.0,2,1,1,1,0,0
27,5,2,3,6,20.0,0.0,100.0,5,5,4,2,2,5
32,5,4,1,6,22.2,28.6,0.0,3,3,0,1,1,3
24,3,1,2,6,75.0,0.0,0.0,3,0,0,0,0,0
28,4,4,0,5,50.0,50.0,0.0,4,0,0,0,0,0
23,2,0,2,5,66.7,50.0,0.0,1,0,0,0,0,0
25,6,4,2,5,28.6,33.3,0.0,1,1,1,1,0,2
21,8,7,1,5,40.0,0.0,50.0,4,0,0,0,1,2
25,3,0,3,5,66.7,50.0,0.0,1,2,1,0,0,0
21,6,4,2,5,50.0,100.0,0.0,5,1,1,0,0,2
21,3,1,2,5,25.0,25.0,50.0,1,0,1,0,1,0
25,8,6,2,5,28.6,20.0,0.0,5,1,1,4,0,2
29,9,5,4,5,12.5,9.1,0.0,5,2,4,2,1,5
27,5,3,2,4,33.3,0.0,0.0,5,0,0,0,0,3
24,2,1,1,4,40.0,0.0,0.0,0,0,0,1,0,2
34,1,0,1,4,50.0,0.0,100.0,0,0,0,0,0,0
24,3,0,3,4,0.0,0.0,80.0,2,0,0,0,0,4
23,6,2,4,4,28.6,0.0,0.0,6,0,0,0,2,2
22,3,3,0,4,50.0,0.0,0.0,8,0,0,0,1,1
23,3,0,3,4,25.0,0.0,66.7,0,2,2,1,0,0
23,4,1,3,4,50.0,0.0,0.0,0,0,0,0,0,0
28,9,8,1,4,40.0,0.0,0.0,3,3,0,0,0,0
25,2,0,2,3,100.0,0.0,50.0,3,0,0,0,0,0
24,2,0,2,2,50.0,0.0,0.0,1,0,0,0,1,0
23,1,0,1,2,33.3,0.0,0.0,2,1,2,0,0,1
21,4,4,0,2,33.3,0.0,0.0,0,1,0,0,0,2
25,2,1,1,2,50.0,0.0,0.0,0,0,0,0,0,1
21,1,0,1,2,0.0,0.0,100.0,1,1,0,0,1,0
29,2,2,0,2,14.3,0.0,0.0,2,1,0,0,1,1
22,1,0,1,2,100.0,0.0,0.0,0,0,0,0,0,0
22,3,1,2,2,20.0,0.0,0.0,3,1,1,1,0,2
27,2,1,1,1,0.0,0.0,50.0,0,1,0,1,0,1
25,2,1,1,1,0.0,0.0,50.0,1,0,1,0,0,0
23,1,1,0,1,0.0,0.0,50.0,0,0,0,0,0,1
26,2,0,2,1,0.0,0.0,50.0,0,0,0,1,1,0
28,2,0,2,1,0.0,0.0,50.0,1,1,0,0,0,1
28,2,0,2,0,0.0,0.0,0.0,1,0,0,0,0,1
28,4,1,3,0,0.0,0.0,0.0,4,0,3,0,0,7
36,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,1
21,3,1,2,0,0.0,0.0,0.0,1,2,0,0,0,0
21,2,1,1,0,0.0,0.0,0.0,3,1,1,0,0,0
22,3,0,3,0,0.0,0.0,0.0,0,0,0,0,0,0
23,1,0,1,0,0.0,0.0,0.0,3,0,3,0,0,0
21,4,1,3,0,0.0,0.0,0.0,0,0,0,0,1,0
35,2,0,2,0,0.0,0.0,0.0,0,0,0,0,0,0
20,6,5,1,0,0.0,0.0,0.0,1,0,0,0,0,0
25,1,0,1,0,0.0,0.0,0.0,1,0,0,0,1,0
20,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0
25,1,0,1,0,0.0,0.0,0.0,1,1,0,0,0,0
24,2,1,1,0,0.0,0.0,0.0,2,1,0,0,0,1
22,2,0,2,0,0.0,0.0,0.0,0,0,0,0,0,0
26,3,1,2,0,0.0,0.0,0.0,1,0,0,0,0,1
25,2,0,2,0,0.0,0.0,0.0,0,0,0,0,0,0
23,8,4,4,0,0.0,0.0,0.0,3,0,0,1,0,8
30,3,2,1,0,0.0,0.0,0.0,6,0,0,1,0,3
25,1,0,1,0,0.0,0.0,0.0,1,0,0,0,0,0
21,1,0,1,0,0.0,0.0,0.0,1,0,0,0,0,0
27,21,16,5,582,57.1,38.3,83.2,204,73,53,26,30,56
35,21,16,5,580,56.0,37.0,72.0,226,184,84,26,18,40
23,19,9,10,504,50.5,45.3,89.7,92,126,53,18,6,42
30,21,14,7,467,48.8,34.9,85.9,136,127,59,41,14,37
25,19,9,10,464,51.9,42.9,83.5,187,109,62,20,15,68
22,17,10,7,437,43.4,37.3,81.3,170,85,48,17,20,41
23,17,10,7,370,47.6,35.8,84.1,127,39,41,26,9,48
29,13,7,6,367,48.9,32.9,86.2,121,72,33,30,11,29
30,12,5,7,355,47.8,33.3,84.5,67,92,45,18,10,43
22,19,13,6,338,56.4,0.0,78.3,196,84,47,19,16,58
20,21,14,7,335,43.3,37.5,87.0,107,77,42,8,2,31
30,17,10,7,334,44.1,31.0,85.2,69,86,32,15,7,43
34,17,12,5,324,44.4,34.6,80.3,69,75,39,17,2,50
30,13,7,6,263,39.8,33.3,90.9,79,49,40,19,7,49
23,7,3,4,254,52.9,51.6,94.8,35,34,29,7,2,11
29,21,14,7,252,40.3,34.2,76.1,117,39,15,14,12,55
26,17,10,7,246,39.4,33.3,87.5,89,78,45,21,8,55
26,21,14,7,245,42.6,39.7,86.8,58,38,16,14,6,65
25,9,5,4,240,55.9,32.5,58.0,124,51,30,6,8,31
27,21,16,5,225,41.8,37.8,81.5,44,28,15,21,4,40
26,19,9,10,221,40.6,32.6,88.9,63,25,25,11,15,59
26,11,7,4,216,40.0,39.1,84.0,48,76,22,18,7,27
22,19,9,10,216,47.6,38.2,74.3,127,16,25,13,6,43
24,21,16,5,209,43.0,31.3,78.4,65,17,21,6,7,50
31,12,5,7,208,40.9,32.2,87.5,32,36,24,10,7,26
28,10,5,5,203,39.4,35.4,82.6,69,60,34,11,2,41
34,11,7,4,195,41.9,31.9,80.0,72,64,28,19,8,40
26,11,7,4,187,39.6,18.9,71.7,83,42,22,12,4,33
21,6,2,4,186,50.0,36.4,65.6,59,52,31,7,3,17
25,19,9,10,172,49.6,30.0,82.4,29,52,10,12,2,20
33,21,16,5,167,34.7,33.9,66.7,66,26,12,20,16,48
33,13,7,6,166,42.5,23.5,81.1,41,55,21,10,2,18
30,11,7,4,163,57.3,51.1,100.0,85,13,12,2,14,27
32,10,5,5,158,53.5,39.6,75.0,55,5,12,10,13,27
30,13,7,6,153,50.5,47.5,92.9,63,21,9,11,1,39
28,17,10,7,152,52.1,15.4,78.8,121,25,15,6,21,66
35,19,9,10,152,39.8,34.1,79.6,89,23,25,12,9,49
35,7,3,4,149,49.1,37.2,88.5,52,37,23,11,3,18
27,11,7,4,147,49.0,42.3,79.3,26,11,11,6,3,29
34,16,12,4,143,45.5,40.0,68.4,69,105,34,22,2,36
31,8,3,5,143,42.1,24.2,53.1,56,37,30,12,2,23
29,5,1,4,140,50.5,40.9,90.9,55,20,13,4,3,13
33,12,5,7,139,49.5,42.6,82.4,60,19,15,6,6,27
26,21,16,5,137,42.5,27.9,80.0,48,59,31,23,12,55
26,13,7,6,136,57.3,20.0,60.3,38,5,12,5,7,28
29,12,5,7,134,49.5,50.0,85.7,60,16,12,30,13,45
29,17,10,7,130,47.4,34.7,82.1,79,19,13,4,8,35
30,21,16,5,124,44.9,42.0,77.8,64,20,17,6,3,54
26,7,3,4,121,40.4,28.9,80.0,26,25,17,4,1,15
26,4,0,4,120,45.9,25.0,81.4,49,5,15,6,5,18
23,13,7,6,118,56.4,0.0,81.1,93,8,12,2,10,34
28,7,3,4,118,64.9,0.0,52.4,80,8,9,4,10,26
28,7,3,4,117,46.4,34.7,100.0,24,15,7,6,0,15
28,5,1,4,116,44.4,37.1,68.2,29,16,15,6,2,10
22,11,7,4,115,45.5,41.5,64.3,76,13,16,11,13,27
21,7,3,4,114,43.3,40.0,95.7,37,29,15,7,3,17
28,6,2,4,107,42.1,35.2,72.7,21,11,3,2,0,16
31,7,3,4,105,40.5,32.4,96.7,38,7,15,5,1,11
30,9,5,4,105,38.8,25.0,80.8,41,53,23,11,6,20
34,18,13,5,104,68.4,50.0,55.6,83,9,16,8,8,55
25,14,7,7,104,37.8,36.5,77.3,28,24,21,16,4,45
27,9,5,4,103,43.5,35.8,76.9,52,13,7,8,0,22
32,5,2,3,99,48.4,52.9,86.4,14,26,5,8,1,10
29,4,1,3,97,40.6,39.4,97.0,14,17,14,2,1,4
34,10,5,5,95,47.8,35.7,80.8,24,31,16,6,0,17
35,12,5,7,95,39.8,37.3,0.0,86,18,12,13,3,47
24,15,9,6,92,39.1,27.9,100.0,32,20,12,3,3,21
27,4,0,4,86,40.0,37.5,89.3,17,40,10,4,0,10
29,19,9,10,86,42.3,26.2,69.2,62,13,9,7,7,44
30,17,10,7,84,48.3,44.4,87.5,34,30,18,12,4,32
29,5,1,4,82,46.9,33.3,85.7,22,5,8,4,1,14
25,4,0,4,81,37.0,42.9,72.0,24,38,13,5,1,7
26,4,0,4,80,47.1,36.8,100.0,25,12,11,9,1,16
36,21,14,7,79,46.2,35.9,71.4,54,31,14,17,13,44
30,13,7,6,79,56.4,43.5,77.8,49,7,5,2,3,29
29,6,2,4,77,58.5,47.6,100.0,11,8,8,6,0,14
36,5,1,4,76,41.2,42.1,85.7,25,10,13,5,2,20
21,6,3,3,75,35.5,26.0,53.3,22,6,15,2,6,25
27,6,2,4,74,50.8,47.1,60.0,19,12,6,8,2,14
33,10,5,5,72,42.1,39.5,70.0,18,9,7,9,4,20
25,5,1,4,71,43.9,27.3,78.3,52,18,13,7,1,21
24,3,1,2,71,52.5,52.9,87.0,26,2,3,0,3,9
26,7,3,4,71,59.6,0.0,45.0,81,9,16,4,2,10
28,4,0,4,71,39.3,36.4,93.8,13,10,14,9,0,14
23,13,7,6,68,40.7,35.7,71.4,22,17,13,6,3,18
26,4,0,4,67,35.7,35.7,94.4,15,13,8,2,2,12
32,5,1,4,66,39.1,47.1,95.7,10,30,12,1,0,6
23,10,5,5,66,45.1,33.3,65.0,32,12,10,7,3,21
35,11,7,4,66,39.1,18.5,73.3,48,29,16,5,7,32
27,5,1,4,64,35.1,34.3,70.6,20,13,9,6,3,10
32,7,3,4,64,40.7,35.0,100.0,24,33,4,4,1,15
25,4,0,4,64,33.9,33.3,91.7,15,6,8,3,0,14
24,4,0,4,63,56.8,42.9,43.8,43,3,9,2,16,13
27,4,0,4,63,38.3,13.3,78.9,38,16,5,2,1,11
39,10,5,5,62,42.6,40.5,100.0,8,1,5,3,1,9
27,6,2,4,61,44.2,36.7,80.0,34,19,9,7,3,22
22,5,1,4,60,40.0,37.5,85.7,11,26,13,5,3,20
30,12,7,5,59,43.8,53.1,0.0,21,11,5,2,1,18
27,7,3,4,58,50.0,41.4,100.0,15,4,2,0,1,9
23,4,0,4,58,47.7,40.0,85.7,13,11,6,2,0,13
27,12,5,7,57,31.1,25.7,76.9,30,16,8,7,1,22
34,10,5,5,55,44.7,43.5,100.0,48,9,3,5,3,14
28,4,0,4,55,45.7,39.3,100.0,7,9,3,0,1,11
30,5,3,2,54,40.0,29.2,87.5,20,14,7,7,2,10
28,11,7,4,50,52.4,100.0,50.0,43,7,4,0,0,19
31,8,4,4,50,51.3,36.4,50.0,33,19,7,8,3,31
34,4,0,4,48,34.7,25.0,83.3,11,8,6,3,1,12
21,5,1,4,48,35.6,41.7,85.7,10,3,5,4,0,16
22,13,7,6,48,74.2,0.0,33.3,51,10,7,3,6,18
21,17,10,7,47,57.7,58.8,70.0,26,6,4,2,5,33
20,7,3,4,46,41.9,50.0,90.0,47,6,6,0,3,2
30,19,9,10,46,48.7,0.0,66.7,61,25,11,4,8,40
27,11,4,7,44,37.5,38.9,0.0,11,6,3,4,0,8
23,6,3,3,43,48.3,42.1,100.0,13,7,6,1,0,11
28,4,0,4,42,32.7,18.8,77.8,15,7,3,1,3,7
31,6,2,4,41,56.7,0.0,77.8,35,5,3,0,2,9
32,14,11,3,41,62.5,0.0,50.0,44,7,9,2,10,22
22,4,0,4,41,58.3,0.0,81.3,59,9,11,2,7,7
28,6,2,4,40,33.3,19.2,75.0,39,9,4,2,7,20
27,10,5,5,40,42.9,34.8,100.0,39,11,5,2,2,12
27,7,3,4,39,40.6,45.5,50.0,38,19,13,9,2,25
23,12,4,8,38,42.4,25.0,57.1,18,12,8,2,2,13
25,5,1,4,37,33.3,34.4,80.0,28,7,2,5,2,7
29,5,1,4,35,34.3,25.0,77.8,29,6,6,5,2,19
31,5,1,4,34,54.2,100.0,50.0,35,2,6,1,10,17
28,2,0,2,33,52.2,58.3,50.0,20,2,3,1,0,9
23,4,0,4,31,57.1,44.4,60.0,5,10,4,4,0,10
25,10,7,3,31,61.9,41.7,0.0,14,7,1,1,1,6
31,4,0,4,29,47.6,50.0,33.3,15,3,3,6,5,8
34,4,0,4,28,48.0,0.0,57.1,29,9,3,1,5,14
21,4,0,4,27,30.8,42.9,83.3,11,10,4,6,0,7
27,5,1,4,24,50.0,0.0,90.9,25,7,5,1,0,11
24,4,0,4,23,33.3,31.3,50.0,6,17,3,5,0,7
25,5,1,4,23,40.9,28.6,75.0,16,6,3,3,0,8
23,15,9,6,22,47.1,44.4,40.0,12,7,2,6,5,12
22,4,0,4,22,55.0,0.0,0.0,13,3,3,1,2,9
26,7,3,4,21,47.1,0.0,50.0,29,3,2,2,5,15
25,13,7,6,21,25.0,21.7,100.0,12,1,1,3,0,9
23,4,1,3,21,60.0,40.0,50.0,10,4,5,2,2,16
25,5,1,4,21,30.0,57.1,62.5,11,4,3,3,2,5
34,10,9,1,20,26.9,27.3,0.0,3,3,7,2,0,11
27,4,0,4,20,62.5,0.0,0.0,13,4,2,2,0,10
20,4,0,4,19,55.6,66.7,87.5,5,0,2,2,2,1
26,3,0,3,19,41.7,45.5,100.0,8,3,2,0,1,2
28,4,1,3,16,60.0,50.0,60.0,3,7,5,5,0,2
28,6,1,5,16,50.0,50.0,50.0,3,2,0,0,0,2
21,3,0,3,14,18.2,0.0,71.4,3,4,3,0,1,2
21,3,0,3,14,58.3,0.0,0.0,9,1,2,0,0,5
28,3,2,1,14,62.5,50.0,100.0,1,3,0,1,0,4
26,6,2,4,14,28.6,22.2,66.7,6,3,1,1,1,8
25,5,3,2,14,40.0,0.0,75.0,10,3,1,2,1,5
19,2,2,0,14,50.0,40.0,0.0,5,0,0,2,0,4
24,3,2,1,13,35.7,66.7,50.0,6,2,1,0,1,0
21,3,0,3,13,36.4,20.0,57.1,6,1,2,0,2,0
27,6,6,0,13,50.0,50.0,100.0,1,5,1,0,0,1
24,3,2,1,13,45.5,40.0,100.0,4,6,1,0,0,3
24,3,0,3,12,28.6,60.0,100.0,3,4,2,0,1,2
29,7,3,4,12,55.6,33.3,0.0,7,3,0,1,0,5
28,5,3,2,10,33.3,0.0,100.0,2,2,1,1,1,2
28,4,0,4,10,26.7,20.0,0.0,3,1,1,1,0,3
23,7,3,4,10,25.0,20.0,33.3,21,5,1,2,0,11
20,7,6,1,10,40.0,50.0,50.0,3,2,2,1,0,4
33,3,3,0,9,33.3,20.0,100.0,4,0,1,2,0,3
31,2,2,0,9,100.0,100.0,0.0,1,4,0,0,0,1
22,6,3,3,9,22.2,0.0,71.4,23,1,4,2,2,4
27,7,4,3,8,27.3,40.0,0.0,12,1,1,0,2,5
28,2,0,2,8,33.3,40.0,0.0,3,3,1,1,0,0
28,5,3,2,8,60.0,66.7,0.0,4,2,0,0,0,0
22,2,1,1,7,40.0,40.0,50.0,2,0,0,0,0,0
22,3,0,3,7,60.0,0.0,25.0,5,0,1,0,2,1
23,4,0,4,7,42.9,25.0,0.0,7,2,2,3,1,6
22,2,2,0,7,50.0,25.0,0.0,4,0,1,1,1,2
28,3,0,3,7,37.5,0.0,50.0,6,7,2,0,0,4
24,3,0,3,6,28.6,0.0,100.0,6,0,2,0,0,5
24,3,0,3,6,33.3,0.0,0.0,3,2,0,1,0,1
31,4,0,4,6,20.0,0.0,100.0,8,1,0,0,0,2
32,3,2,1,6,75.0,0.0,0.0,4,0,0,0,0,2
22,4,2,2,6,18.2,20.0,0.0,4,1,1,1,0,3
22,2,2,0,5,40.0,33.3,0.0,0,0,1,0,0,1
26,3,0,3,4,14.3,20.0,50.0,3,0,0,1,2,1
26,2,0,2,4,40.0,0.0,0.0,1,0,0,1,0,1
23,2,0,2,4,33.3,0.0,100.0,2,1,1,0,1,1
25,3,1,2,4,16.7,0.0,50.0,3,0,0,0,0,1
32,3,0,3,4,20.0,0.0,50.0,3,0,0,0,1,2
23,13,7,6,4,40.0,0.0,0.0,7,1,2,1,0,4
24,1,0,1,3,50.0,100.0,0.0,2,0,0,0,0,0
22,4,0,4,3,0.0,0.0,60.0,6,2,2,1,0,3
36,1,1,0,3,0.0,0.0,100.0,0,0,1,0,0,1
26,1,1,0,3,50.0,50.0,0.0,1,0,0,0,0,1
24,5,2,3,3,20.0,0.0,50.0,6,1,0,0,0,0
27,1,1,0,3,33.3,100.0,0.0,0,0,0,0,0,2
26,4,3,1,3,25.0,50.0,0.0,4,2,1,0,0,0
28,2,0,2,3,50.0,100.0,0.0,4,1,0,0,0,2
24,2,1,1,3,100.0,0.0,50.0,1,0,0,0,0,0
24,1,0,1,3,100.0,100.0,0.0,2,1,0,0,0,0
23,3,3,0,2,0.0,0.0,100.0,0,4,0,1,0,0
24,2,1,1,2,50.0,0.0,0.0,3,0,0,1,0,2
33,2,2,0,2,50.0,0.0,0.0,3,1,0,0,0,1
25,2,2,0,2,50.0,0.0,0.0,0,1,0,1,0,0
24,2,2,0,1,0.0,0.0,50.0,4,2,1,0,1,4
24,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0
28,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,1
22,1,1,0,0,0.0,0.0,0.0,1,0,0,0,0,0
26,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0
26,2,0,2,0,0.0,0.0,0.0,0,1,0,0,0,0
24,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
34,9,7,2,0,0.0,0.0,0.0,2,0,2,4,1,2
35,2,0,2,0,0.0,0.0,0.0,0,0,0,0,0,0
30,1,0,1,0,0.0,0.0,0.0,1,1,2,0,0,3
25,1,1,0,0,0.0,0.0,0.0,0,1,0,0,0,0
24,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0
27,1,0,1,0,0.0,0.0,0.0,0,0,0,1,1,0
25,1,1,0,0,0.0,0.0,0.0,1,0,0,0,0,0
22,1,1,0,0,0.0,0.0,0.0,1,1,0,0,0,0
22,1,0,1,0,0.0,0.0,0.0,2,0,0,0,0,0
37,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
26,1,1,0,0,0.0,0.0,0.0,0,1,0,1,0,0
28,24,16,8,732,49.0,37.9,88.4,218,94,74,40,17,56
31,22,14,8,620,44.1,37.7,94.3,132,126,66,24,4,68
25,24,16,8,455,47.0,27.9,75.9,171,66,33,24,17,67
29,21,14,7,435,45.6,44.3,90.2,86,44,38,28,15,59
28,16,8,8,430,41.8,37.3,83.3,76,106,60,27,5,40
27,16,8,8,395,44.0,39.3,73.2,80,59,30,13,10,34
30,12,8,4,387,51.4,43.8,90.3,59,54,43,13,12,38
24,15,10,5,383,49.4,32.7,63.7,183,73,50,18,30,48
33,24,16,8,361,44.0,35.9,80.2,117,159,54,31,7,96
24,14,7,7,352,50.6,39.3,84.6,182,118,36,16,13,54
29,11,6,5,348,41.3,35.0,83.7,75,73,51,24,10,41
22,14,7,7,298,42.5,33.7,90.3,61,66,22,14,2,24
29,22,14,8,292,49.8,22.8,71.8,223,187,83,32,33,85
27,15,10,5,254,41.8,43.5,88.5,95,66,29,9,0,44
29,12,7,5,233,45.1,26.7,87.5,72,62,22,18,7,20
34,24,16,8,226,42.2,38.2,87.0,154,73,21,21,26,84
29,24,16,8,225,47.7,23.7,76.2,143,22,25,11,23,79
25,11,6,5,222,42.8,30.8,82.2,115,37,40,8,25,34
35,21,13,8,206,49.4,35.0,37.8,91,83,21,24,23,43
29,15,10,5,205,41.1,23.6,70.6,56,64,32,16,6,28
34,14,7,7,205,46.8,31.6,77.0,94,11,18,12,15,48
24,14,7,7,199,46.2,35.1,86.8,58,32,11,12,8,38
30,11,6,5,196,44.7,40.0,85.7,28,14,27,7,11,22
25,24,16,8,192,39.2,38.8,77.4,40,62,21,18,6,49
27,9,5,4,192,38.5,31.0,90.0,39,63,28,13,4,26
34,11,6,5,187,44.6,27.0,84.4,70,60,37,24,7,36
26,12,7,5,186,42.5,34.9,84.6,110,48,20,13,6,30
27,16,8,8,182,51.4,25.0,75.6,154,19,26,11,9,36
33,15,10,5,173,53.4,41.7,81.8,53,42,6,12,4,34
31,15,10,5,168,45.5,29.3,82.8,82,21,10,6,28,46
22,12,7,5,167,62.1,0.0,57.5,84,72,32,15,12,45
32,24,16,8,166,34.2,32.8,91.3,87,26,26,32,11,60
35,12,7,5,161,43.5,41.4,85.0,18,19,22,1,3,32
26,16,8,8,158,46.8,35.3,81.8,36,14,7,6,3,28
29,7,3,4,154,48.7,0.0,86.4,47,32,12,8,1,16
26,23,15,8,150,44.4,38.7,73.7,51,26,12,9,0,31
23,21,14,7,149,68.8,0.0,72.4,94,20,13,12,11,50
29,5,1,4,143,43.6,31.9,81.6,43,18,21,7,1,21
33,7,3,4,140,45.5,27.3,81.8,67,19,7,5,7,21
21,9,5,4,137,43.8,32.3,74.4,60,17,18,10,7,21
26,16,8,8,134,47.7,25.0,63.9,78,23,17,18,16,56
28,14,10,4,133,37.6,28.9,82.1,60,10,14,10,3,25
32,6,2,4,130,43.3,33.3,82.9,17,46,18,5,1,14
28,14,7,7,127,34.8,27.3,69.2,67,24,14,4,9,19
33,9,5,4,125,41.8,40.9,83.3,81,40,19,4,7,21
22,9,5,4,125,50.6,35.0,76.7,52,10,16,6,2,30
34,11,6,5,125,45.5,45.6,82.6,82,19,8,19,8,35
29,9,5,4,123,51.9,45.0,74.2,73,11,7,1,5,22
30,6,2,4,119,35.1,30.2,84.8,37,16,11,8,1,14
28,16,8,8,118,34.9,29.4,75.0,100,21,16,9,10,34
30,5,1,4,114,36.0,32.4,88.5,45,53,23,5,3,19
22,14,7,7,113,38.7,40.4,71.0,48,14,7,3,1,20
25,6,2,4,110,73.0,0.0,69.2,33,13,8,3,4,19
21,16,8,8,109,50.6,33.3,80.0,58,14,20,7,21,54
25,11,6,5,107,56.1,0.0,42.9,113,16,16,3,12,26
22,5,1,4,107,32.1,25.6,72.7,25,16,21,8,1,15
24,7,3,4,106,54.7,29.4,73.1,21,21,15,5,5,17
24,5,1,4,105,49.3,46.2,72.4,23,15,10,5,2,8
32,15,10,5,102,43.2,30.0,80.0,71,21,7,10,6,40
23,5,1,4,97,35.9,32.4,84.6,18,18,14,7,1,12
26,15,10,5,93,48.1,35.7,50.0,93,21,9,6,13,14
28,14,7,7,92,47.8,47.2,56.3,72,12,6,7,5,38
26,7,3,4,91,44.9,37.8,63.6,34,24,10,5,1,16
28,16,8,8,90,36.6,40.4,81.8,25,13,7,12,4,27
33,22,14,8,89,45.3,0.0,84.0,31,31,8,10,4,35
29,9,5,4,86,41.4,37.5,100.0,36,22,14,6,3,16
27,11,5,6,85,52.3,42.4,33.3,40,12,4,3,1,27
28,11,7,4,83,48.4,28.1,63.2,42,12,10,4,3,31
20,6,2,4,82,46.7,50.0,85.0,16,19,5,6,5,17
32,7,3,4,78,40.0,42.1,82.4,50,12,10,3,5,13
28,5,1,4,77,42.4,20.0,85.0,16,43,15,12,1,14
23,5,1,4,76,46.8,40.0,52.6,36,18,13,6,1,16
25,7,3,4,75,48.2,48.4,66.7,25,7,3,1,1,14
24,14,7,7,75,38.4,0.0,69.2,19,36,6,5,1,15
26,10,6,4,74,43.5,45.7,66.7,21,10,8,5,1,31
26,5,1,4,73,43.5,37.5,71.4,13,8,8,2,0,10
30,4,0,4,72,39.7,31.8,88.2,23,11,6,8,0,7
26,17,11,6,71,40.0,32.4,100.0,18,12,6,3,1,13
29,4,0,4,71,43.1,42.9,85.7,13,28,5,3,0,12
25,5,1,4,69,45.5,30.0,72.2,16,17,6,4,0,11
26,22,14,8,66,44.1,31.3,40.0,50,4,6,2,1,32
29,6,2,4,66,53.5,52.2,80.0,32,5,11,4,0,22
28,5,1,4,66,37.0,34.3,82.4,18,7,10,6,2,10
30,11,7,4,64,60.0,0.0,84.2,36,11,14,2,3,18
31,5,1,4,64,48.8,47.6,87.5,8,19,7,2,1,7
29,14,7,7,64,51.1,0.0,57.1,62,21,8,7,10,39
26,5,1,4,62,34.8,23.5,75.0,16,10,12,7,0,14
28,8,3,5,61,39.6,25.0,64.0,39,19,19,5,6,24
29,4,0,4,61,43.8,55.0,57.1,17,3,6,3,1,8
23,4,0,4,60,48.9,60.0,83.3,16,7,3,3,1,6
27,5,1,4,59,63.9,0.0,68.4,37,4,5,4,9,12
30,6,2,4,59,42.6,43.3,75.0,48,28,10,6,6,21
25,5,1,4,59,66.7,0.0,37.5,36,7,9,5,5,13
25,5,1,4,58,50.0,45.0,69.2,27,4,4,3,10,13
25,9,5,4,58,32.2,23.5,75.0,39,17,10,4,2,15
25,4,0,4,57,44.4,0.0,42.9,52,9,11,6,5,17
28,5,1,4,57,37.0,30.0,73.7,29,4,1,5,0,7
30,10,6,4,56,44.7,35.3,100.0,34,5,7,3,0,22
28,5,1,4,56,36.2,23.1,78.6,40,15,13,2,5,12
27,5,1,4,56,59.4,0.0,78.3,51,7,9,3,13,16
21,5,1,4,55,59.4,0.0,85.0,34,11,8,3,3,13
24,4,0,4,53,48.5,100.0,80.0,12,6,3,1,5,7
26,5,1,4,53,46.7,34.8,75.0,23,8,10,2,2,15
34,19,13,6,52,64.9,0.0,80.0,74,21,10,5,6,38
23,7,3,4,51,63.9,0.0,55.6,54,12,3,2,5,26
30,2,0,2,49,46.2,46.2,100.0,12,12,6,2,0,9
31,4,0,4,48,42.2,36.4,100.0,12,16,10,2,0,11
22,6,2,4,46,34.2,32.3,100.0,12,10,7,6,0,15
24,11,8,3,45,39.5,33.3,72.7,30,19,8,6,3,17
27,5,1,4,44,37.2,19.0,100.0,21,3,9,3,0,12
30,16,8,8,43,32.6,100.0,80.0,72,35,13,3,3,22
31,4,0,4,42,42.9,25.0,57.1,28,15,5,11,3,10
24,15,11,4,41,54.8,0.0,70.0,19,11,2,4,7,13
33,7,3,4,41,36.8,38.1,83.3,13,8,2,0,2,7
29,10,6,4,40,40.0,25.0,77.8,31,4,4,5,3,11
33,11,6,5,39,30.0,34.5,100.0,12,1,3,3,3,12
23,4,0,4,39,40.0,21.4,61.5,25,6,3,0,7,14
30,7,3,4,37,32.6,13.6,60.0,15,25,3,7,1,9
26,7,4,3,34,29.7,25.8,50.0,22,1,4,3,2,11
23,4,0,4,34,41.4,25.0,64.3,29,16,5,3,1,12
32,16,11,5,34,28.6,26.3,83.3,34,12,2,1,2,9
32,5,1,4,33,23.7,29.2,100.0,20,2,3,4,0,8
21,5,1,4,33,27.5,20.0,87.5,31,2,5,2,5,9
