Age,GamesPlayed,Wins,Losses,PointsScored,FG%,3P%,FT%,TotalRebounds,Assists,Turnovers,Steals,Blocks,PersonalFouls
27,6,2,4,39,32.7,0.0,87.5,13,7,5,6,1,11
37,12,6,6,38,30.6,23.1,66.7,38,24,9,4,5,18
28,15,8,7,37,41.5,33.3,100.0,44,8,9,4,0,24
25,6,2,4,36,70.6,0.0,92.3,22,2,6,4,4,21
38,5,1,4,36,50.0,55.6,100.0,5,16,4,3,0,11
28,7,3,4,34,36.4,0.0,76.9,6,25,9,4,1,18
24,9,5,4,34,55.6,0.0,66.7,18,1,3,1,1,14
27,12,6,6,33,41.9,0.0,43.8,28,12,8,3,2,32
22,6,2,4,32,27.5,15.4,40.0,26,8,12,4,2,15
35,6,2,4,31,37.0,50.0,64.3,13,7,4,4,1,12
27,10,4,6,31,54.5,0.0,70.0,36,2,8,11,8,20
22,9,5,4,30,37.9,36.4,100.0,3,2,3,1,0,2
33,6,2,4,29,34.2,12.5,50.0,21,18,4,4,1,14
30,7,3,4,28,60.0,0.0,80.0,23,2,9,2,5,25
26,7,3,4,28,28.6,23.5,100.0,18,5,5,2,3,24
36,6,2,4,28,52.4,0.0,100.0,6,17,8,4,2,5
35,10,6,4,28,63.2,0.0,100.0,28,2,6,1,1,29
26,10,5,5,26,32.3,22.2,100.0,17,3,3,1,2,18
28,8,2,6,25,30.0,0.0,87.5,22,7,1,0,0,6
35,5,1,4,25,47.6,0.0,55.6,21,2,5,0,4,9
33,4,2,2,24,44.4,50.0,75.0,6,7,4,1,1,15
28,8,5,3,24,29.2,0.0,76.9,30,2,7,1,7,15
35,6,2,4,24,34.4,0.0,100.0,15,1,1,4,3,17
36,6,2,4,23,41.2,0.0,69.2,20,1,8,3,1,17
23,11,6,5,23,33.3,26.7,75.0,9,14,7,8,1,22
25,4,2,2,23,62.5,0.0,75.0,16,5,4,0,7,9
37,4,2,2,23,40.9,33.3,100.0,11,13,7,0,0,8
28,6,3,3,22,47.4,60.0,50.0,8,12,2,1,1,5
31,5,1,4,22,37.0,0.0,50.0,7,8,7,2,1,15
31,7,3,4,22,38.1,44.4,100.0,11,7,2,2,2,21
37,10,7,3,22,63.6,83.3,75.0,3,6,1,1,0,6
29,5,1,4,21,42.9,20.0,80.0,7,8,1,1,0,4
28,7,3,4,21,34.6,0.0,75.0,12,19,6,2,1,11
26,6,2,4,21,45.5,0.0,25.0,30,4,6,3,5,17
33,7,3,4,21,38.1,0.0,83.3,15,0,4,0,0,13
36,16,11,5,20,28.6,28.6,0.0,23,7,5,2,0,20
31,10,5,5,19,34.8,0.0,75.0,15,0,4,2,0,12
27,4,0,4,19,42.1,28.6,50.0,9,4,5,3,0,6
23,6,2,4,18,21.2,0.0,66.7,22,5,10,6,3,21
26,5,2,3,18,43.8,100.0,75.0,4,1,1,2,0,6
22,4,1,3,18,40.0,0.0,100.0,7,4,0,1,0,3
37,10,5,5,18,46.7,0.0,100.0,27,6,8,3,9,21
22,3,0,3,17,33.3,33.3,66.7,7,0,0,0,2,2
29,6,2,4,17,60.0,0.0,83.3,11,1,4,1,0,9
34,4,1,3,17,33.3,0.0,87.5,10,3,3,3,0,8
31,4,1,3,17,35.3,0.0,71.4,5,0,1,0,0,9
28,4,2,2,16,26.3,0.0,85.7,17,3,3,0,1,5
34,9,8,1,16,20.8,16.7,100.0,7,6,2,1,0,3
34,4,2,2,15,46.2,0.0,100.0,1,4,1,0,0,9
28,6,2,4,14,35.7,0.0,66.7,7,1,4,1,0,6
26,6,2,4,14,54.5,0.0,100.0,8,2,0,0,3,3
27,5,1,4,14,66.7,0.0,100.0,6,0,3,1,1,14
36,4,1,3,13,33.3,30.0,0.0,2,9,3,1,0,2
32,5,1,4,11,33.3,0.0,100.0,2,9,4,3,0,6
22,2,0,2,10,66.7,0.0,50.0,4,2,1,2,1,5
23,3,0,3,9,33.3,0.0,75.0,2,5,0,0,0,2
32,6,4,2,9,37.5,0.0,75.0,8,0,1,0,0,2
22,4,2,2,7,33.3,0.0,50.0,2,0,1,0,0,3
27,8,3,5,6,16.7,0.0,100.0,6,0,2,0,1,6
22,6,2,4,6,20.0,40.0,0.0,3,2,1,3,0,4
35,6,2,4,6,37.5,0.0,0.0,24,3,3,3,5,20
28,5,2,3,6,50.0,0.0,0.0,5,2,0,3,1,8
20,7,4,3,6,40.0,0.0,100.0,5,0,2,0,1,4
21,7,3,4,6,30.0,0.0,0.0,3,1,1,0,3,10
24,6,2,4,5,28.6,25.0,0.0,5,1,1,1,1,1
33,2,2,0,5,50.0,0.0,50.0,2,0,0,0,0,2
32,6,2,4,4,10.0,0.0,50.0,13,5,6,1,1,19
25,7,6,1,4,50.0,0.0,0.0,4,0,1,0,0,3
32,2,0,2,4,25.0,0.0,50.0,1,0,0,0,0,4
27,9,5,4,4,40.0,0.0,0.0,13,2,3,1,2,11
22,3,2,1,3,25.0,0.0,50.0,2,0,0,1,0,0
24,4,1,3,3,50.0,100.0,0.0,0,0,0,0,0,0
23,6,5,1,3,25.0,100.0,0.0,0,0,2,0,0,1
37,4,2,2,2,33.3,0.0,0.0,3,0,0,0,1,4
28,2,0,2,2,25.0,0.0,0.0,1,0,1,0,0,1
37,8,4,4,2,25.0,0.0,0.0,5,1,1,0,0,1
23,4,2,2,2,100.0,0.0,0.0,10,1,1,0,2,11
25,2,1,1,2,33.3,0.0,0.0,1,0,0,0,0,0
35,3,1,2,0,0.0,0.0,0.0,1,2,0,0,0,1
23,6,3,3,0,0.0,0.0,0.0,3,0,2,0,0,0
38,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
25,22,13,9,539,41.3,24.7,81.3,104,121,61,42,7,59
26,23,16,7,494,44.7,38.5,84.8,106,97,72,27,1,72
32,22,13,9,473,59.3,0.0,42.9,291,55,55,7,61,90
28,18,10,8,438,45.2,31.3,77.6,263,92,75,24,41,57
27,23,16,7,378,38.5,34.6,89.0,70,136,60,31,2,57
33,18,10,8,357,42.1,38.5,77.9,79,72,47,29,12,35
25,16,10,6,307,42.3,0.0,70.0,146,19,29,8,36,53
29,23,16,7,299,41.3,24.3,76.7,179,37,43,13,45,78
24,15,9,6,276,37.8,28.8,71.8,98,48,37,21,16,45
34,16,9,7,265,46.5,41.7,85.2,40,70,43,12,3,53
40,21,13,8,242,45.0,0.0,63.0,185,72,47,24,2,65
26,12,7,5,240,42.9,43.6,87.3,50,84,35,23,5,40
29,23,16,7,236,45.4,0.0,42.7,328,44,37,44,56,58
22,13,6,7,234,45.5,37.5,78.7,52,73,54,17,4,45
24,23,16,7,228,41.0,26.5,74.5,137,53,19,25,31,61
31,12,7,5,221,45.2,25.0,61.5,99,44,38,16,10,34
28,10,6,4,221,52.2,0.0,63.2,113,32,42,8,20,34
24,13,6,7,219,44.5,30.8,68.1,108,37,42,15,10,58
24,11,7,4,218,41.8,27.3,71.3,69,42,43,14,8,35
26,11,7,4,210,53.3,0.0,75.0,121,12,32,13,14,50
27,12,7,5,210,38.4,31.5,89.7,84,18,14,22,3,26
22,10,6,4,184,42.9,39.5,65.7,21,70,31,13,1,15
32,13,6,7,172,36.6,29.9,80.0,47,29,19,18,11,37
35,22,13,9,171,36.6,25.0,75.0,72,116,28,23,4,60
24,13,6,7,167,38.6,18.2,82.5,110,31,23,28,7,45
29,22,13,9,166,40.5,41.8,65.7,56,49,19,18,0,47
34,12,7,5,166,39.7,39.4,85.4,74,47,22,22,5,35
38,16,10,6,161,40.2,37.5,92.2,37,45,28,18,3,23
30,11,7,4,158,44.8,32.7,61.8,47,23,11,22,10,28
24,16,10,6,152,42.9,40.0,54.5,102,12,28,23,9,56
27,12,6,6,142,42.0,34.5,92.7,39,20,24,6,2,31
31,11,7,4,139,33.3,20.8,81.1,73,99,43,25,6,15
25,18,10,8,138,52.1,50.0,81.3,44,27,16,10,7,42
26,5,1,4,133,45.0,46.7,85.7,59,7,6,7,13,16
26,10,6,4,130,44.7,28.6,81.8,53,31,21,17,1,30
26,16,10,6,129,39.8,29.6,93.8,46,80,31,28,3,56
25,7,3,4,127,37.7,32.7,75.8,29,49,19,11,5,21
28,12,7,5,126,52.7,14.3,60.4,104,38,20,9,11,46
30,22,15,7,126,36.4,0.0,80.9,49,15,24,6,3,59
26,22,13,9,121,43.0,37.3,65.0,50,11,11,21,8,45
31,18,10,8,115,45.3,45.8,93.8,66,23,8,16,0,29
27,5,1,4,96,42.9,41.2,72.5,42,38,21,7,1,18
32,13,6,7,92,42.9,0.0,57.1,112,10,18,7,8,52
27,13,6,7,91,31.9,23.1,84.0,29,22,10,5,1,22
24,5,1,4,90,41.0,30.0,76.2,25,13,19,0,0,16
27,4,0,4,85,37.3,30.0,68.0,17,26,14,7,0,9
31,5,1,4,85,42.7,45.8,71.4,13,12,9,4,0,13
26,4,0,4,83,34.2,29.4,83.9,35,10,25,5,4,12
25,21,13,8,83,44.0,0.0,81.0,53,10,5,4,4,50
23,22,13,9,82,38.5,40.0,66.7,16,17,14,10,3,33
25,22,15,7,82,47.0,40.0,69.2,61,8,15,5,9,20
23,5,1,4,79,42.7,14.3,63.6,31,15,15,10,3,14
36,12,7,5,79,43.7,0.0,73.9,59,22,14,4,5,31
28,5,1,4,77,47.2,0.0,81.8,23,16,10,8,0,16
25,10,6,4,77,32.1,33.3,61.1,45,15,16,9,1,20
26,7,3,4,77,41.8,0.0,75.0,64,5,11,3,7,22
23,16,10,6,77,40.6,36.0,75.0,28,7,12,2,14,19
23,5,1,4,75,45.6,0.0,76.5,37,9,13,2,7,20
33,7,3,4,74,32.4,36.7,71.4,16,17,16,5,0,21
33,5,1,4,74,39.7,27.6,66.7,52,10,9,5,1,9
23,4,0,4,74,57.1,0.0,90.0,20,10,5,4,6,10
29,16,10,6,73,36.2,30.0,77.3,34,34,11,13,4,34
28,5,1,4,72,38.7,28.6,80.0,24,14,18,3,3,14
26,5,1,4,72,33.8,0.0,84.6,24,12,12,4,2,16
30,5,1,4,68,38.6,37.5,88.9,26,45,12,4,0,14
28,5,1,4,67,44.4,35.7,85.7,12,19,6,5,1,6
33,11,7,4,67,31.9,22.7,80.0,55,12,17,6,3,31
32,4,0,4,66,36.5,35.7,83.3,18,23,10,6,1,8
25,14,8,6,66,49.0,50.0,71.4,33,16,9,7,7,31
28,5,1,4,66,49.1,0.0,92.3,50,2,6,4,10,15
28,5,1,4,65,45.6,25.0,73.3,25,2,5,5,2,15
31,5,1,4,65,38.2,26.9,60.0,16,13,9,4,3,8
29,13,8,5,63,34.5,33.3,81.0,40,12,6,4,3,17
30,5,1,4,63,49.1,50.0,57.1,57,12,6,4,7,21
34,7,3,4,62,36.6,0.0,90.9,68,15,13,3,11,16
33,10,6,4,61,46.5,36.4,92.9,63,9,10,8,2,31
33,10,6,4,60,36.5,37.9,23.1,29,10,4,4,3,24
20,4,1,3,60,32.8,18.2,80.0,33,11,17,5,0,11
28,10,6,4,59,43.3,0.0,16.7,55,10,8,3,11,38
33,7,3,4,58,43.9,25.0,62.5,37,12,7,3,3,15
27,16,10,6,58,58.1,0.0,80.0,105,12,13,13,5,37
29,22,15,7,57,39.6,42.9,56.3,26,24,15,5,0,23
33,23,16,7,56,29.2,23.3,91.7,33,21,13,18,4,42
33,11,7,4,55,38.8,25.0,77.8,22,10,5,7,1,16
29,4,0,4,54,43.6,30.0,89.5,14,15,10,3,0,2
25,9,5,4,52,48.6,60.0,58.8,18,9,7,3,1,18
35,7,3,4,52,37.5,0.0,88.9,19,7,13,6,1,13
31,4,0,4,51,42.9,0.0,75.0,46,6,10,7,3,17
34,11,7,4,50,30.2,26.9,83.3,35,15,14,14,2,19
27,5,1,4,50,52.9,47.6,66.7,20,37,9,5,0,14
33,16,9,7,50,27.5,30.0,80.0,14,23,8,4,0,17
27,4,0,4,50,40.5,16.7,90.5,22,4,6,9,2,13
26,10,5,5,50,44.9,0.0,66.7,30,4,4,2,9,21
27,5,1,4,49,36.1,10.0,57.1,50,12,9,6,3,13
27,5,1,4,49,47.4,0.0,76.5,16,5,7,0,1,20
36,18,10,8,48,50.0,0.0,62.5,84,13,6,11,10,56
28,4,0,4,48,48.6,0.0,73.7,37,4,9,6,8,17
27,4,0,4,47,51.4,0.0,64.3,12,4,9,4,1,8
28,17,9,8,47,53.1,0.0,44.8,58,2,7,5,4,43
24,4,0,4,47,40.0,40.0,68.8,12,14,12,2,0,7
24,13,6,7,47,39.4,0.0,67.7,44,3,3,5,3,22
28,4,0,4,43,32.6,28.6,100.0,9,18,7,2,0,10
32,11,7,4,42,54.5,0.0,60.0,22,4,15,0,7,41
35,5,1,4,42,50.0,33.3,50.0,14,4,6,3,2,11
23,7,3,4,41,53.6,0.0,84.6,30,8,7,2,4,10
26,4,0,4,41,50.0,0.0,68.8,23,1,7,6,3,18
25,11,7,4,40,36.8,0.0,75.0,44,17,15,3,10,49
28,5,1,4,40,33.3,36.4,66.7,23,7,10,7,3,15
21,5,1,4,39,44.4,0.0,53.8,25,15,9,5,3,22
24,4,0,4,32,47.8,25.0,100.0,12,9,8,2,0,7
24,17,9,8,32,34.5,38.5,70.0,22,26,14,7,2,24
35,5,1,4,32,46.2,54.5,66.7,8,1,3,0,0,5
29,15,8,7,31,32.4,0.0,87.5,52,2,17,2,11,50
26,9,6,3,30,64.7,83.3,50.0,12,1,4,3,0,15
35,14,9,5,30,28.6,0.0,55.6,25,10,9,6,9,28
24,4,0,4,30,35.3,38.5,33.3,12,3,5,5,0,4
29,5,1,4,29,59.1,0.0,42.9,34,2,5,5,4,18
30,4,0,4,28,47.8,40.0,0.0,21,8,4,2,2,7
28,5,1,4,27,52.4,0.0,41.7,22,0,7,1,3,8
24,5,1,4,27,22.2,20.0,90.9,32,4,7,6,6,12
26,7,4,3,26,62.5,0.0,100.0,13,2,5,0,1,14
36,7,3,4,24,23.5,20.0,100.0,15,16,13,6,0,10
24,4,0,4,24,34.6,0.0,75.0,19,3,3,3,6,6
26,7,6,1,22,55.0,0.0,0.0,3,1,1,5,0,5
28,4,0,4,22,43.5,0.0,33.3,17,2,5,4,2,15
32,4,0,4,22,57.1,0.0,66.7,12,1,2,3,2,8
28,5,1,4,21,26.1,0.0,81.8,11,17,7,14,1,12
29,13,8,5,21,32.0,0.0,62.5,12,2,3,0,0,11
34,5,1,4,21,33.3,33.3,66.7,18,10,4,3,0,4
25,10,4,6,21,40.9,33.3,0.0,11,2,1,1,0,12
24,4,0,4,20,31.8,0.0,60.0,18,0,3,4,4,12
22,4,0,4,20,43.8,40.0,100.0,7,7,3,2,1,9
25,4,0,4,19,53.3,0.0,100.0,9,7,6,5,0,8
24,4,0,4,19,27.3,30.8,60.0,2,5,4,3,0,13
25,4,0,4,19,40.0,42.9,66.7,12,1,4,0,1,17
34,16,9,7,18,40.0,14.3,50.0,23,18,9,3,2,21
30,4,0,4,17,25.9,28.6,50.0,9,11,8,4,1,19
30,22,16,6,16,50.0,0.0,0.0,14,1,8,3,4,19
21,4,0,4,16,54.5,0.0,66.7,10,0,0,0,1,7
28,4,1,3,15,58.3,0.0,50.0,9,2,3,2,1,14
23,5,1,4,14,44.4,33.3,100.0,6,2,2,1,0,9
30,3,1,2,14,41.7,0.0,100.0,5,9,3,2,0,3
23,13,8,5,12,33.3,0.0,100.0,12,1,3,1,0,7
27,5,1,4,12,45.5,0.0,100.0,17,3,2,3,2,12
26,5,2,3,12,41.7,33.3,50.0,5,3,0,2,0,2
27,1,0,1,12,40.0,0.0,80.0,5,3,2,0,0,5
33,5,3,2,11,66.7,100.0,0.0,0,1,2,2,0,2
29,7,4,3,10,25.0,0.0,50.0,17,6,8,4,2,6
27,5,1,4,10,50.0,0.0,0.0,7,3,1,0,0,8
27,4,1,3,10,44.4,0.0,66.7,10,1,2,3,1,8
24,4,1,3,8,26.7,0.0,0.0,5,0,2,2,0,3
33,2,0,2,7,40.0,0.0,50.0,4,0,0,0,0,3
38,3,0,3,7,33.3,0.0,100.0,10,0,3,1,4,6
21,3,1,2,7,50.0,0.0,50.0,2,1,3,1,1,4
29,3,0,3,7,40.0,0.0,75.0,0,4,4,1,0,5
24,8,6,2,6,25.0,0.0,0.0,2,3,0,1,0,4
25,5,1,4,6,33.3,0.0,0.0,14,2,2,1,2,3
41,7,5,2,6,37.5,0.0,0.0,6,0,0,1,0,5
27,4,2,2,5,50.0,0.0,75.0,3,0,0,0,1,2
28,4,0,4,5,40.0,33.3,0.0,3,0,1,1,1,1
26,1,0,1,4,50.0,0.0,0.0,1,2,0,1,0,1
25,2,0,2,4,33.3,0.0,0.0,5,2,0,0,0,4
33,4,3,1,4,28.6,0.0,0.0,1,1,5,1,0,3
24,6,4,2,4,20.0,0.0,100.0,2,0,0,1,0,0
34,9,4,5,3,25.0,0.0,50.0,5,1,3,0,3,13
33,4,0,4,2,0.0,0.0,50.0,4,6,3,2,2,9
23,3,0,3,2,100.0,0.0,0.0,3,1,1,0,1,2
25,1,0,1,2,0.0,0.0,100.0,0,0,3,0,0,0
23,1,0,1,2,100.0,0.0,0.0,1,0,0,0,0,0
39,5,1,4,2,16.7,0.0,0.0,3,5,2,2,0,1
28,4,1,3,2,100.0,0.0,0.0,0,0,0,0,0,0
24,3,0,3,2,100.0,0.0,0.0,2,0,0,0,0,0
29,3,3,0,2,0.0,0.0,50.0,4,0,0,1,0,2
19,8,7,1,1,0.0,0.0,25.0,3,1,3,1,0,1
21,6,4,2,1,0.0,0.0,50.0,1,2,2,0,0,2
33,6,3,3,0,0.0,0.0,0.0,1,2,0,1,0,2
37,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0
28,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,1
24,3,0,3,0,0.0,0.0,0.0,2,2,0,0,1,2
33,1,0,1,0,0.0,0.0,0.0,1,0,0,0,0,1
26,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
27,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0
29,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,2
25,2,0,2,0,0.0,0.0,0.0,0,1,1,0,0,0
28,4,3,1,0,0.0,0.0,0.0,1,0,0,0,0,2
36,3,1,2,0,0.0,0.0,0.0,4,0,0,0,1,3
32,2,0,2,0,0.0,0.0,0.0,0,0,0,0,0,1
30,1,1,0,0,0.0,0.0,0.0,1,2,0,1,0,0
26,3,2,1,0,0.0,0.0,0.0,0,1,1,0,0,1
29,23,16,7,542,46.4,20.0,71.7,286,63,62,8,52,66
27,25,15,10,501,45.3,29.4,79.8,108,107,78,21,3,79
27,23,16,7,479,50.7,43.8,79.5,133,97,66,28,6,69
28,25,15,10,467,42.8,34.9,89.3,108,162,49,25,5,71
22,15,9,6,449,53.9,0.0,78.1,160,18,47,10,30,59
23,23,16,7,396,45.4,18.8,63.2,66,100,71,17,2,69
23,14,11,3,384,48.4,10.0,79.9,80,93,62,22,16,43
31,15,9,6,358,52.0,38.9,91.9,72,170,70,14,3,36
30,25,15,10,341,43.9,33.7,74.1,173,32,38,26,44,95
25,25,15,10,336,43.3,36.7,80.0,158,83,37,26,9,50
27,13,6,7,308,40.2,33.3,82.9,131,43,33,18,21,42
29,11,6,5,291,47.4,37.8,88.9,47,43,34,14,4,22
27,15,9,6,264,48.4,41.9,76.9,177,23,21,21,26,47
33,13,9,4,252,55.8,0.0,47.2,102,25,42,5,19,52
30,25,15,10,251,48.1,0.0,46.1,282,25,30,43,59,65
23,10,4,6,236,37.6,23.4,76.6,52,62,39,21,6,34
27,13,6,7,227,50.6,49.1,88.4,54,60,30,17,7,28
26,7,3,4,215,45.6,37.0,82.4,52,47,26,11,10,20
34,23,16,7,214,44.8,44.7,73.2,125,47,20,21,20,53
30,13,6,7,209,38.6,40.0,86.4,53,30,21,8,3,22
27,13,6,7,209,39.3,31.7,81.7,50,29,34,25,6,39
26,13,6,7,208,36.5,0.0,75.0,104,29,36,7,34,48
26,10,4,6,207,37.6,21.2,83.1,71,37,25,20,7,35
33,15,11,4,205,45.5,40.0,73.8,87,39,22,18,9,57
30,25,15,10,201,48.6,0.0,69.4,147,19,25,14,23,78
25,13,6,7,201,50.3,25.0,74.5,96,24,28,11,7,60
39,13,6,7,193,43.4,31.8,94.1,40,20,21,10,1,28
29,10,4,6,185,45.1,50.0,68.8,63,12,16,7,4,24
28,15,11,4,181,48.1,42.9,60.0,41,60,17,7,0,24
25,15,9,6,179,40.3,39.0,63.9,77,25,15,19,3,53
32,13,6,7,170,42.5,39.3,88.9,56,28,13,17,0,32
24,9,6,3,169,50.4,55.6,69.7,39,30,10,10,4,18
34,15,9,6,165,48.8,51.6,87.5,61,22,10,10,8,42
27,23,16,7,163,52.8,100.0,63.8,154,8,24,14,23,65
27,7,3,4,160,50.5,25.9,86.8,54,32,19,13,10,18
30,5,1,4,156,46.8,41.4,89.7,11,50,21,10,2,12
30,11,6,5,152,46.8,28.6,85.7,31,49,11,11,0,13
24,7,3,4,150,65.5,0.0,72.7,54,5,19,2,19,31
33,23,16,7,141,45.7,42.4,81.0,56,44,27,15,4,44
25,15,11,4,138,49.1,0.0,73.9,150,15,18,8,6,48
29,11,6,5,137,51.4,0.0,76.7,75,5,14,6,20,48
25,8,5,3,135,40.6,20.0,88.0,43,13,16,3,3,25
34,23,16,7,132,35.9,43.3,64.7,66,36,15,11,13,77
24,6,2,4,127,45.0,51.5,69.0,22,35,14,12,4,18
26,10,4,6,114,40.6,32.4,84.0,26,13,12,7,0,19
25,15,11,4,110,49.4,36.8,81.0,16,25,14,6,1,34
28,5,1,4,110,47.0,36.7,95.5,26,7,2,4,1,15
24,11,6,5,107,39.3,23.5,95.0,36,47,18,13,8,23
28,4,0,4,107,36.5,31.6,86.1,34,23,15,9,0,17
25,10,4,6,106,54.2,0.0,63.6,76,10,10,14,20,40
28,6,2,4,100,41.3,36.8,63.6,44,14,18,7,6,19
27,5,1,4,98,39.1,21.7,77.8,22,33,13,7,2,11
21,5,1,4,96,42.2,0.0,81.3,27,10,13,3,1,20
34,25,15,10,96,31.9,22.2,72.7,40,39,15,22,7,45
32,5,1,4,95,41.1,35.7,75.0,29,14,11,6,1,20
24,11,6,5,92,60.7,100.0,63.0,55,5,6,3,5,40
35,15,11,4,91,70.5,0.0,55.8,72,5,22,5,33,49
30,13,6,7,91,35.1,34.8,80.6,38,66,25,13,5,28
29,13,6,7,91,59.7,0.0,39.3,97,7,12,7,18,54
22,6,2,4,87,40.5,31.8,80.0,16,15,13,5,2,18
25,7,3,4,87,43.2,33.3,76.9,25,14,21,9,2,23
24,4,0,4,85,48.8,100.0,50.0,30,10,7,2,7,12
29,5,1,4,81,42.4,50.0,71.9,26,26,12,10,1,22
30,7,3,4,81,46.8,0.0,95.8,13,16,10,6,2,17
22,21,14,7,78,35.9,27.0,85.7,17,22,20,9,1,20
27,9,4,5,78,36.0,11.1,57.1,30,51,27,14,3,31
25,6,2,4,77,40.3,35.3,73.9,49,14,11,1,6,20
28,13,6,7,77,59.6,0.0,71.4,96,5,8,6,12,27
29,5,1,4,74,44.3,28.0,71.4,14,9,6,6,2,13
21,4,0,4,73,56.3,0.0,79.2,30,7,6,1,2,20
36,7,3,4,72,44.6,7.1,83.3,29,32,11,6,1,10
24,11,6,5,72,43.3,16.7,70.4,34,14,13,6,3,15
29,5,1,4,71,39.7,0.0,89.5,5,19,9,4,1,13
22,6,2,4,70,47.5,0.0,69.6,58,8,8,1,13,27
36,13,6,7,69,44.8,0.0,68.0,81,5,9,9,6,35
32,4,0,4,69,38.8,36.7,54.5,36,29,9,10,0,16
29,4,0,4,68,52.8,47.6,100.0,9,21,8,6,0,7
23,10,4,6,64,49.0,50.0,76.5,41,18,13,9,9,34
25,4,0,4,63,40.0,20.0,67.7,22,9,8,3,0,14
27,5,1,4,62,46.6,0.0,61.5,28,6,7,5,5,22
35,7,3,4,60,43.8,47.8,87.5,29,9,6,5,0,13
27,5,1,4,60,51.1,0.0,70.0,44,12,8,4,2,22
23,15,9,6,60,55.8,0.0,60.0,38,3,8,1,18,25
25,5,1,4,58,55.3,0.0,40.0,64,2,9,2,7,19
36,6,2,4,57,43.5,0.0,73.9,41,11,9,4,4,25
34,7,3,4,57,35.2,47.6,69.2,21,23,9,9,1,20
29,5,1,4,56,57.5,0.0,71.4,19,16,9,1,3,21
26,12,8,4,56,37.3,36.7,33.3,18,7,2,1,1,21
32,7,3,4,55,43.5,53.8,66.7,27,14,11,7,0,15
26,13,6,7,53,29.6,39.1,92.3,23,13,15,8,2,13
24,13,6,7,52,41.3,40.0,44.4,27,10,4,7,7,18
25,5,1,4,52,35.3,40.6,60.0,5,10,8,3,0,14
31,5,1,4,51,41.5,0.0,63.0,56,9,11,3,16,18
32,13,9,4,50,35.6,30.0,88.2,21,1,6,3,7,20
21,5,1,4,49,46.5,33.3,50.0,23,15,5,14,5,12
27,8,4,4,48,65.5,0.0,45.5,36,2,9,0,7,23
25,4,0,4,48,48.6,47.1,100.0,10,11,5,0,3,7
31,6,2,4,48,50.0,0.0,54.5,15,3,8,1,0,19
29,7,3,4,48,39.0,50.0,80.0,34,8,7,6,12,27
20,7,3,4,43,41.5,0.0,75.0,45,2,4,4,8,16
25,11,6,5,41,40.5,0.0,52.4,81,5,11,5,3,32
25,19,13,6,40,35.6,0.0,66.7,10,39,10,4,2,19
25,7,4,3,39,44.4,27.3,44.4,18,3,8,10,1,17
28,4,0,4,39,44.0,46.7,76.9,13,4,5,2,1,14
22,6,2,4,37,29.7,27.3,81.8,26,21,12,2,0,6
29,11,6,5,36,57.1,0.0,80.0,26,0,13,3,1,42
30,5,1,4,34,51.7,0.0,80.0,20,9,3,5,0,14
29,4,0,4,33,57.1,0.0,50.0,20,9,2,1,1,10
22,5,1,4,33,42.9,0.0,65.2,25,2,5,2,2,16
23,7,3,4,32,44.8,50.0,50.0,11,7,6,4,0,16
24,6,4,2,32,37.1,23.8,50.0,18,3,6,4,3,9
22,12,8,4,30,34.3,40.0,50.0,17,12,5,3,0,8
35,13,10,3,29,50.0,0.0,83.3,25,7,6,4,0,17
21,7,3,4,29,52.4,45.5,50.0,9,4,2,7,1,17
25,4,1,3,29,55.0,36.4,100.0,8,3,0,2,2,9
26,4,0,4,29,41.9,14.3,40.0,27,6,4,2,4,14
38,4,0,4,28,40.7,28.6,100.0,10,5,0,3,1,20
25,3,0,3,28,60.0,0.0,57.1,14,1,2,1,0,3
32,4,0,4,27,40.9,11.1,88.9,6,9,3,1,0,9
23,5,1,4,27,44.4,22.2,90.0,9,3,2,1,0,5
32,5,1,4,26,27.0,16.7,100.0,6,9,3,1,1,5
28,4,0,4,26,39.1,0.0,72.7,12,2,1,3,0,11
31,5,1,4,26,37.5,0.0,77.8,6,3,4,1,2,11
30,10,5,5,25,40.0,50.0,83.3,17,0,6,4,1,10
24,5,1,4,25,28.6,29.2,100.0,13,8,8,4,1,18
29,7,3,4,25,37.5,41.7,100.0,19,4,3,3,2,18
26,7,2,5,24,31.3,16.7,86.7,4,5,3,1,0,0
34,5,2,3,23,31.6,38.5,85.7,9,3,1,4,1,3
28,9,4,5,23,70.0,0.0,56.3,37,9,4,3,3,33
24,3,0,3,22,38.1,60.0,75.0,9,1,2,1,0,8
22,9,4,5,22,43.8,33.3,66.7,11,11,10,4,1,5
39,7,3,4,22,54.5,0.0,76.9,35,2,7,2,7,15
29,3,1,2,22,46.7,0.0,88.9,6,1,1,1,0,6
26,12,9,3,21,35.0,42.9,57.1,7,3,1,1,0,3
27,5,1,4,20,42.1,0.0,80.0,14,3,2,2,1,14
34,4,1,3,20,46.2,37.5,71.4,4,1,1,0,2,4
26,4,0,4,19,33.3,11.1,100.0,10,15,2,3,1,11
23,7,3,4,19,44.4,0.0,42.9,12,2,5,3,2,17
32,9,4,5,18,57.1,0.0,100.0,17,0,2,2,2,15
